officer_rank,target_role,rank_match_exact,branch_match,title_similarity,training_explicit_match,years_service,days_in_current_rank,role_popularity,prior_pool_prob,prior_title_prob,markov_2nd_order_prob,markov_3rd_order_prob,markov_avg_prob,target
Lieutenant,Asst Manager Dockyard Complex One / Post 6,1,1,0.0,0,4.503764544832307,0.0,1.0,0.0,0.0,0.0,0.0,0.000370919881305638,0
Lieutenant,Manager Dockyard Complex Two / Post 9,0,0,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.000370919881305638,0
Lieutenant,Instructor - Starfleet Science Academy / Post 1,1,1,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.3333333333333333,0.0,0.0,0.05327004219409282,1
Lieutenant,Manager Hull Repair Yard Beta / Post 9,0,1,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0005274261603375527,0
Lieutenant,Dy Manager Dockyard Complex One / Post 9,0,1,0.0,0,4.503764544832307,0.0,1.0,0.0,0.0,0.0,0.0,0.0005274261603375527,0
Lieutenant,Instructor - Starfleet Science Academy / Post 19,1,0,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Asst Manager Fleet Maintenance Wing Alpha / Post 6,1,1,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0005274261603375527,0
Lieutenant,Instructor - Starfleet Hull School / Post 4,1,0,0.0,0,4.503764544832307,0.0,1.0,0.010719754977029096,0.0,0.0,0.0,0.0005274261603375527,0
Lieutenant,Staff Officer SFHQ - Resource Management / Post 1,1,1,0.03243256111640593,0,4.501026694045175,0.0,1.0,0.9818181818181818,0.5,0.0,0.0,0.028890160183066362,1
Lieutenant,Staff Officer Field HQ - Engineering / Post 23,1,0,0.03187889463866249,0,4.501026694045175,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Instructor - Starfleet Hull School / Post 6,1,1,0.0,0,4.501026694045175,0.0,1.0,0.0,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Dy Director R&D - Propulsion Systems / Post 4,0,1,0.0,0,4.501026694045175,0.0,1.0,0.0,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Instructor - Enlisted Technical School / Post 1,1,1,0.0,0,4.501026694045175,0.0,1.0,0.9818181818181818,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Dy Director R&D - Plasma Systems / Post 1,0,1,0.0,0,4.501026694045175,0.0,1.0,0.0,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Dy Manager Dockyard Complex Two / Post 1,1,1,0.0,0,4.498288843258043,0.0,1.0,0.9846860643185299,0.2,0.0,0.0,0.03487569060773481,1
Lieutenant,Head of Deptt ISS Prometheus / Post 6,0,1,0.1140171316258707,0,4.498288843258043,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0003453038674033149,0
Lieutenant,Div Officer USS Endeavour / Post 1,0,1,0.15458538860596907,0,4.498288843258043,0.0,1.0,0.010719754977029096,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Instructor - Starfleet Hull School / Post 20,1,0,0.0,0,4.498288843258043,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Instructor - Warp Technology Institute / Post 7,1,0,0.0,0,4.498288843258043,0.0,1.0,0.004594180704441042,0.0,0.0,0.0,0.0003453038674033149,0
Lieutenant,Instructor - Enlisted Technical School / Post 18,1,1,0.0,0,4.498288843258043,0.0,1.0,0.0,0.0,0.0,0.0,0.0003453038674033149,0
Lieutenant,Dy Manager Dockyard Complex One / Post 1,1,1,0.0,0,4.498288843258043,0.0,1.0,0.9818181818181818,0.2,0.0,0.0,0.029740871613663133,1
Lieutenant,Managing Director R&D - Structural Materials / Post 3,0,1,0.0,0,4.498288843258043,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Head of Deptt CS Meridian / Post 1,0,1,0.0,0,4.498288843258043,0.0,1.0,0.0,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Manager Dockyard Complex Two / Post 6,0,1,0.0,0,4.498288843258043,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Dy Manager Starbase Support Command Delta / Post 6,1,1,0.0,0,4.498288843258043,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Instructor - Enlisted Technical School / Post 18,1,0,0.0,0,4.498288843258043,0.0,1.0,0.0,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Staff Officer SFHQ - Strategic Planning / Post 1,1,1,0.03287062951646027,0,4.501026694045175,0.0,1.0,0.9657142857142857,0.5,0.0,0.0,0.03612303290414878,1
Lieutenant,Div Officer RS Meridian / Post 2,0,1,0.18615313055708746,0,4.501026694045175,0.0,1.0,0.011428571428571429,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Dy Director R&D - Propulsion Systems / Post 7,0,1,0.0,0,4.501026694045175,0.0,1.0,0.011428571428571429,0.0,0.0,0.0,0.000357653791130186,0
Lieutenant,Asst Manager Systems Maintenance Group Sigma / Post 6,1,1,0.0,0,4.501026694045175,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.000357653791130186,0
Lieutenant,Manager Dockyard Complex One / Post 6,0,1,0.0,0,4.501026694045175,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.000357653791130186,0
Lieutenant,Training Officer - Starfleet Hull School / Post 3,0,1,0.03718821179439007,0,4.501026694045175,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.000357653791130186,0
Lieutenant,Dy Manager Systems Maintenance Group Prime / Post 1,1,1,0.0,0,4.503764544832307,0.0,1.0,0.9914529914529915,0.5,0.0,0.0,0.04046474358974359,1
Lieutenant,Asst Manager Fleet Maintenance Wing Beta / Post 1,1,0,0.0,0,4.503764544832307,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00040064102564102563,0
Lieutenant,Asst Manager Dockyard Complex Two / Post 6,1,1,0.0,0,4.503764544832307,0.0,1.0,0.9914529914529915,0.0,0.0,0.0,0.00040064102564102563,0
Lieutenant,Div Officer SS Prometheus / Post 2,0,1,0.16034096912269374,0,4.503764544832307,0.0,1.0,0.0,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Asst Manager Fleet Maintenance Wing Alpha / Post 6,1,1,0.0,0,4.503764544832307,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00040064102564102563,0
Lieutenant,Manager Hull Repair Yard Alpha / Post 5,0,1,0.0,0,4.503764544832307,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00040064102564102563,0
Lieutenant,Staff Officer SFHQ - Capability Planning / Post 1,1,1,0.032535088371215444,0,4.498288843258043,0.0,1.0,0.9657142857142857,0.5,0.0,0.0,0.030643203883495146,1
Lieutenant,Staff Officer R&D - Nanotech Repair / Post 1,0,1,0.033726492142662746,0,4.498288843258043,0.0,1.0,0.9657142857142857,0.0,0.0,0.0,0.00030339805825242716,0
Lieutenant,Manager Starbase Support Command Gamma / Post 2,0,1,0.0,0,4.498288843258043,0.0,1.0,0.011428571428571429,0.0,0.0,0.0,0.00030339805825242716,0
Lieutenant,Manager Systems Maintenance Group Prime / Post 8,0,1,0.0,0,4.498288843258043,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.00030339805825242716,0
Lieutenant,Director Systems Maintenance Group Sigma / Post 3,0,1,0.0,0,4.498288843258043,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.00030339805825242716,0
Lieutenant,Head of Deptt USS Vanguard / Post 3,0,1,0.0,0,4.498288843258043,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.00030339805825242716,0
Lieutenant,Asst Manager Systems Maintenance Group Sigma / Post 1,1,1,0.0,0,4.4955509924709105,0.0,1.0,0.9657142857142857,0.5,0.0,0.0,0.043989547038327526,1
Lieutenant,Head of Deptt ISS Pioneer / Post 3,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.00043554006968641115,0
Lieutenant,Head of Deptt CS Nova / Post 4,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.00043554006968641115,0
Lieutenant,Dy Director R&D - Propulsion Systems / Post 7,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.011428571428571429,0.0,0.0,0.0,0.00043554006968641115,0
Lieutenant,Staff Officer SFHQ - Capability Planning / Post 6,0,0,0.030829645696637986,0,4.4955509924709105,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Head of Deptt USS Intrepid / Post 2,0,1,0.08781149726143048,0,4.4955509924709105,0.0,1.0,0.005714285714285714,0.0,0.0,0.0,0.00043554006968641115,0
Lieutenant,Instructor - Enlisted Technical School / Post 1,1,1,0.0,0,4.498288843258043,0.0,1.0,0.9818181818181818,0.3333333333333333,0.0,0.0,0.03160200250312891,1
Lieutenant,Div Officer SS Titan / Post 8,0,1,0.1887880907978079,0,4.498288843258043,0.0,1.0,0.0,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Instructor - Warp Technology Institute / Post 1,1,0,0.0,0,4.498288843258043,0.0,1.0,0.0,0.0,0.0,0.0,0.00031289111389236547,0
Lieutenant,Div Officer CS Gateway / Post 1,0,1,0.18522508466356208,0,4.498288843258043,0.0,1.0,0.9818181818181818,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Director Planetary Repair Depot Two / Post 1,0,1,0.0,0,4.498288843258043,0.0,1.0,0.0,0.0,0.0,0.0,0.00031289111389236547,0
Lieutenant,Div Officer SS Gateway / Post 3,0,1,0.19080490925827223,0,4.498288843258043,0.0,1.0,0.0,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Asst Manager Planetary Repair Depot One / Post 1,1,1,0.0,0,4.498288843258043,0.0,1.0,0.9657142857142857,0.25,0.0,0.0,0.029740871613663133,1
Lieutenant,Head of Deptt SS Gateway / Post 2,0,1,0.11309185769712281,0,4.498288843258043,0.0,1.0,0.005714285714285714,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Head of Deptt SS Pioneer / Post 2,0,1,0.10723105868544416,0,4.498288843258043,0.0,1.0,0.005714285714285714,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Manager Fleet Maintenance Wing Alpha / Post 8,0,1,0.0,0,4.498288843258043,0.0,1.0,0.9657142857142857,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Instructor - Starfleet Hull School / Post 24,1,0,0.0,0,4.498288843258043,0.0,1.0,0.9657142857142857,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Instructor - Starfleet Science Academy / Post 11,1,0,0.0,0,4.498288843258043,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.0002944640753828033,0
Lieutenant,Dy Manager Fleet Maintenance Wing Beta / Post 1,1,1,0.0,0,4.4955509924709105,0.0,1.0,0.9657142857142857,0.2,0.0,0.0,0.033711615487316424,1
Lieutenant,Dy Director SFHQ - Fleet Readiness / Post 5,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,Div Officer SS Horizon / Post 2,0,1,0.16808223836529007,0,4.4955509924709105,0.0,1.0,0.011428571428571429,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,General Manager Starbase Support Command Delta / Post 2,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,General Manager Planetary Repair Depot Two / Post 2,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,Dy Director SFHQ - Operations Analysis / Post 3,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.017142857142857144,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,Asst Manager Dockyard Complex One / Post 1,1,1,0.0,0,4.4955509924709105,0.0,1.0,0.9914529914529915,0.5,0.0,0.0,0.032622739018087855,1
Lieutenant,Head of Deptt RS Pioneer / Post 1,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.9914529914529915,0.0,0.0,0.0,0.00032299741602067185,0
Lieutenant,Head of Deptt CS Nova / Post 2,0,1,0.11511518708799298,0,4.4955509924709105,0.0,1.0,0.9914529914529915,0.0,0.0,0.0,0.00032299741602067185,0
Lieutenant,Head of Deptt RS Atlantis / Post 2,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00032299741602067185,0
Lieutenant,Head of Deptt RS Genesis / Post 2,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.0,0.0,0.0,0.0,0.00032299741602067185,0
Lieutenant,Div Officer ISS Titan / Post 4,0,1,0.3522142944469225,0,4.4955509924709105,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Staff Officer SFHQ - Operations Analysis,1,1,0.033959821834435897,0,4.4955509924709105,0.0,1.0,0.9914529914529915,0.3333333333333333,0.0,0.0,0.06289111389236544,1
Lieutenant,Dy Manager Planetary Repair Depot One / Post 1,1,1,0.0,0,4.4955509924709105,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00031289111389236547,0
Lieutenant,Dy Managing Director Fleet Maintenance Wing Alpha / Post 2,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00031289111389236547,0
Lieutenant,Dy Manager Dockyard Complex Two / Post 5,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.0,0.0,0.0,0.0,0.00031289111389236547,0
Lieutenant,Instructor - Warp Technology Institute / Post 16,1,0,0.0,0,4.4955509924709105,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00031289111389236547,0
Lieutenant,Manager Planetary Repair Depot One / Post 4,0,0,0.0,0,4.4955509924709105,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.00031289111389236547,0
Lieutenant,Staff Officer SFHQ - Systems Integration / Post 1,1,1,0.1692045945602944,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.2,0.0,0.0,0.03746290801186943,1
Lieutenant,Instructor - Starfleet Hull School / Post 23,1,0,0.05949650830954058,0,4.503764544832307,0.0,1.0,0.004594180704441042,0.0,0.0,0.0,0.000370919881305638,0
Lieutenant,Instructor - Warp Technology Institute / Post 1,1,0,0.0,0,4.503764544832307,0.0,1.0,0.0,0.0,0.0,0.0,0.000370919881305638,0
Lieutenant,Head of Deptt CS Atlantis / Post 7,0,0,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.000370919881305638,0
Lieutenant,Staff Officer R&D - Stealth Systems / Post 5,0,0,0.2013547400278159,0,4.503764544832307,0.0,1.0,0.0,0.0,0.0,0.0,0.000370919881305638,0
Lieutenant,Manager Systems Maintenance Group Prime / Post 1,0,0,0.04264379027501241,0,4.503764544832307,0.0,1.0,0.010719754977029096,0.0,0.0,0.0,0.000370919881305638,0
Lieutenant,Asst Manager Hull Repair Yard Beta / Post 1,1,1,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.3333333333333333,0.0,0.0,0.033711615487316424,1
Lieutenant,Instructor - Starfleet Hull School / Post 7,1,1,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,Director Dockyard Complex Two / Post 1,0,1,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,Div Officer USS Aegis / Post 3,0,1,0.16496537769681435,0,4.503764544832307,0.0,1.0,0.0,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Instructor - Warp Technology Institute / Post 14,1,0,0.0,0,4.503764544832307,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,Instructor - Starfleet Engineering Academy / Post 17,1,1,0.0,0,4.503764544832307,0.0,1.0,0.0,0.0,0.0,0.0,0.0003337783711615487,0
Lieutenant,Dy Manager Planetary Repair Depot One / Post 1,1,1,0.0,0,4.4955509924709105,0.0,1.0,0.9846860643185299,0.25,0.0,0.0,0.03487569060773481,1
Lieutenant,Instructor - Advanced Systems College / Post 9,1,0,0.0,0,4.4955509924709105,0.0,1.0,0.010719754977029096,0.0,0.0,0.0,0.0003453038674033149,0
Lieutenant,Dy Manager Hull Repair Yard Alpha / Post 9,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0003453038674033149,0
Lieutenant,Dy Manager Hull Repair Yard Alpha / Post 13,0,1,0.0,0,4.4955509924709105,0.0,1.0,0.9846860643185299,0.0,0.0,0.0,0.0003453038674033149,0
Lieutenant,Div Officer CS Meridian / Post 1,0,1,0.170983275042285,0,4.4955509924709105,0.0,1.0,0.004594180704441042,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Div Officer CS Atlantis / Post 4,0,1,0.17674369395236686,0,4.4955509924709105,0.0,1.0,0.010719754977029096,0.0,0.0,0.0,7.163323782234957e-06,0
Lieutenant,Dy Manager Hull Repair Yard Beta / Post 1,1,1,0.0,0,4.501026694045175,0.0,1.0,0.9914529914529915,0.3333333333333333,0.0,0.0,0.028890160183066362,1
Lieutenant,Staff Officer R&D - Nanotech Repair / Post 3,1,0,0.03472788548448472,0,4.501026694045175,0.0,1.0,0.0,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,General Manager Dockyard Complex Two / Post 2,0,1,0.0,0,4.501026694045175,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Asst Manager Systems Maintenance Group Prime / Post 5,1,1,0.0,0,4.501026694045175,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Snr Staff Officer Field HQ - Tactical Systems / Post 3,0,1,0.031606114924598805,0,4.501026694045175,0.0,1.0,0.008547008547008548,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant,Asst Manager Planetary Repair Depot One / Post 1,1,1,0.0,0,4.501026694045175,0.0,1.0,0.0,0.0,0.0,0.0,0.0002860411899313501,0
Lieutenant Commander,Head of Deptt USS Orion / Post 1,1,1,0.0,0,9.749486652977414,0.0,1.0,0.9914529914529915,0.04,0.05327004219409282,0.0,0.05327004219409282,1
Lieutenant Commander,Manager Starbase Support Command Delta / Post 5,0,1,0.0,0,9.749486652977414,0.0,1.0,0.9914529914529915,0.0,0.0005274261603375527,0.0,0.0005274261603375527,0
Lieutenant Commander,Training Officer - Starfleet Hull School / Post 1,1,1,0.10641449469326837,0,9.749486652977414,0.0,1.0,0.9914529914529915,0.0,0.0005274261603375527,0.0,0.0005274261603375527,0
Lieutenant Commander,Director Dockyard Complex One / Post 1,0,1,0.0,0,9.749486652977414,0.0,1.0,0.008547008547008548,0.0,0.0005274261603375527,0.0,0.0005274261603375527,0
Lieutenant Commander,Training Officer - Advanced Systems College / Post 3,0,1,0.025088742175730105,0,9.749486652977414,0.0,1.0,0.008547008547008548,0.0,0.0005274261603375527,0.0,0.0005274261603375527,0
